"","","","LG_Char","0.51"
"","","","GBD Version","4.01.2591","","","","","Temp","Limits Method"
"","","","Date","06-Feb-22 11:52:48 PM (PST)","","","","","32","Guaranteed By Design"
"","","","Die Type","VK78A-0B","","","","","",""
"","","","Product","Wafer Sort","","","","","",""
"","","","Lot Number","","","","","","",""
"","","","Wafer Number","","","","","","",""
"","","","Engineer","","","","","","",""
"","","","Approved By","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","TestType","","","Mean","Median","StDev","Min","Max","","NoScale","PD","SD","OD","SU","OU","NSigDown","NSigUp","GBDMinck","GBDMaxck","GBDMin","GBDMax","TesterLow","TesterHigh","LimitOverrideLow","LimitOverrideHigh","ECMinInput","ECMaxInput","GBCalcType","GBCalcTester","GBCalcComp","GBCalcGage1","GBCalcGage2","GBCalcCorrTar","GBCalcCorrDeltaMin","GBCalcCorrDeltaMax","GBCalcIns","GBCalcSupplyMean","GBCorrReq","GBCalcBlank","GBTestType","LimitsMethod","GBTempReq","GBTempMeansTested","GBTempMeanMin","GBTempMeanMax","GBTempDriftNeg","GBTempDriftPos","GBTempSigmaDriftMin","GBTempSigmaDriftMax","GBTempSigmaMin","GBTempSigmaMax","GBResCalcGage","GBTempValidDriftNeg","GBTempValidDriftPos","GBTempECShiftMin","GBTempECShiftMax","GBUncertaintyMin","GBUncertaintyMax","GBResDefMin","GBResDefMax","GBResCalcMinTotal","GBResCalcMaxTotal","GBResUserLow","GBResUserHigh","GBResAppLow","GBResAppHigh","CalcEC","ECMinOutput","ECMaxOutput","FTMin","FTMax","FTSPFOnlyMin","FTSPFOnlyMax","FTSPFMin","FTSPFMax","","SigmaP","SigmaD","GBDPassedMethod","","","","","","dB","Group"
"","","","Test #","Test Name","Test Type","Temp","Unit","Mean","Median","Standard Deviation","Min","Max","","Default Scales?","Process Dependent","Scale (Down)","Offset (Down)","Scale (Up)","Offset (Up)","N Sigma (Down)","N Sigma (Up)","GBD No Scale Min","GBD No Scale Max","GBD Min","GBD Max","EC/QA Low Limit (from tester)","EC/QA High Limit (from tester)","EC/QA Low Limit (Override)","EC/QA High Limit (Override)","EC / QA Min (Input)","EC / QA Max (Input)","GB Type","Tester Accuracy","HW Component Accuracy","T2T Gage or Combined Gage Sigma","B2B Gage Sigma","Correlation Target","Correlation Delta Min","Correlation Delta Max","Insertion Repeatability","Supply Mean Shift","Correlation Components Required?","Calculation Blank?","GB Test Type?","Limits Method","Temperature Components Required?","Means of Temperatures tested","Temperature Mean Shift (Min)","Temperature Mean Shift (Max)","NegDrift","PosDrift","Temperature Sigma Drift","Temperature Sigma Drift","Temperature Sigma Shift (Min)","Temperature Sigma Shift (Max)","Calculated Gage Components","Valid NegDrift","Valid PosDrift","EC Shift (Min)","EC Shift (Max)","Uncertainty GB (Min)","Uncertainty GB (Max)","Default Guardband (Min)","Default Guardband (Max)","Calculated Guardband (Min)","Calculated Guardband (Max)","Override Guardband (Min)","Override Guardband (Max)","Applied Guardband (Min)","Applied Guardband (Max)","Calc EC?","EC / QA Min (Output)","EC / QA Max (Output)","FT Min","FT Max","(For Calc Only) SPF (Min)","(For Calc Only) SPF (Max)","(For Calc Only) FT SPF (Min)","(For Calc Only) FT SPF (Min)","QA
GBD
Flag","Population Sigmas Passed","Drift Sigmas Passed","Passed GBD by Method","QA CPK","FT CPK","FT CP Low","FT CP High","Yield Loss","","","Data Sheet Parameter","Notes","","","Sigma T Max","Sigma TSPF Max","Sigma T","32","","Neg Mean Drift","Pos Mean Drift","Drift Temp","32"
"","","","1007230","Post_OVST_Ipgm1q_HSon_16V/","PROD - EC","32","uA","-8.204614","-8.209825","135.8333E-03","-8.548761","-7.788426","","","TRUE","2","0","0.5","0","","","","","-18.03922","-3.694807","","","-18.75475","-2.977423","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","788.8666E-03","788.8666E-03","0.0","0.0","","","788.8666E-03","788.8666E-03","","","","-17.96589","-3.766290","","","","","Pass","8.633847","","","2.199528","1.979549","","","0.00000028602837907506456%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007235","Post_OVST_Iddq_HSon_16V/","PROD - EC","32","mA","1.864633","1.863299","19.86385E-03","1.755180","1.933255","","","TRUE","0.7","0","1.3","0","","","","","1.221815","2.578961","","","1.151714","2.649728","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","74.90067E-03","74.90067E-03","0.0","0.0","","","74.90067E-03","74.90067E-03","","","","1.226615","2.574827","","","","","Pass","8.740459","","","2.206610","1.985851","","","0.00000025150438969006454%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007240","Post_OVST_Iccq_Nom_HSon_16V/","PROD - EC","32","uA","83.28907E-03","81.30005E-03","15.02089E-03","51.0118E-03","393.6391E-03","","","TRUE","0.5","0","4.2","0","","","","","-3.418134E-03","728.3405E-03","","","-36.11799E-03","740.6269E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","38.83724E-03","38.83724E-03","0.0","0.0","","","38.83724E-03","38.83724E-03","","","","2.719257E-03","701.7897E-03","","","","","Fail","6.194751","","","2.067161","1.854865","","","0.000001496257344005243%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007241","Post_OVST_Iccq_1.7V_HSon_16V/","PROD - EC","32","uA","68.53063E-03","68.51680E-03","23.14089E-03","3.186733E-03","339.454E-03","","","TRUE","0.5","0","4.2","0","","","","","-35.15736E-03","870.9792E-03","","","-78.30400E-03","903.1424E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","49.07232E-03","49.07232E-03","0.0","0.0","","","49.07232E-03","49.07232E-03","","","","-29.23168E-03","854.0701E-03","","","","","Fail","6.330926","","","2.141979","1.925357","","","0.0000005418049762079283%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007242","Post_OVST_Iccq_1.9V_HSon_16V/","PROD - EC","32","uA","98.22649E-03","95.64712E-03","22.63474E-03","44.61426E-03","495.6347E-03","","","TRUE","0.5","0","4.2","0","","","","","-18.79098E-03","982.9468E-03","","","-64.36680E-03","1.005285","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","53.48263E-03","53.48263E-03","0.0","0.0","","","53.48263E-03","53.48263E-03","","","","-10.88416E-03","951.8032E-03","","","","","Fail","6.234984","","","2.089201","1.875641","","","0.0000010932711550015639%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007245","Post_OVST_Iddhq_HSon_16V/","PROD - EC","32","uA","8.481135","8.490723","141.1559E-03","8.028507","8.924196","","","TRUE","0.5","0","4.2","0","","","","","3.817100","39.17789","","","2.049089","40.93993","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.944542","1.944542","0.0","0.0","","","1.944542","1.944542","","","","3.993631","38.99539","","","","","Pass","8.972126","","","2.199321","1.979355","","","0.00000028663266743492315%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007250","Post_OVST_Iddhq_rst_HSon_16V/","PROD - EC","32","uA","276.5213E-03","273.0448E-03","46.16506E-03","153.8073E-03","663.2535E-03","","","TRUE","2","0","2","0","","","","","-937.9945E-06","1.107023","","","-55.65015E-03","1.160579","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","60.81149E-03","60.81149E-03","0.0","0.0","","","60.81149E-03","60.81149E-03","","","","5.161335E-03","1.099768","","","","","Pass","6.580051","","","2.193350","1.973806","","","0.00000030746185746412195%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007260","Post_OVST_Ibstq_HSon_16V/","PROD - EC","32","nA","173.5933","174.8221","17.98798","114.0127","233.7207","","","TRUE","0.5","0","4.2","0","","","","","32.83271","1.182389E+03","","","-25.00483","1.242785E+03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","63.38951","63.38951","0.0","0.0","","","63.38951","63.38951","","","","38.38467","1.179395E+03","","","","","Pass","6.799422","","","2.201251","1.980681","","","0.00000026028307665745944%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007270","Post_OVST_Ldoin_HSon_16V/","PROD - EC","32","nA","13.23821","12.75464","16.86196","-52.64092","109.9345","","","TRUE","4.2","0","4.2","0","","","","","-369.3209","480.5219","","","-412.1693","523.8032","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","46.79862","46.79862","0.0","0.0","","","46.79862","46.79862","","","","-365.3706","477.0046","","","","","Pass","6.605029","","","2.201676","1.981407","","","0.00000027268477113574007%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1007280","Post_OVST_Iddq_AllOff_16V/","PROD - EC","32","uA","2.731293","2.721423","77.55465E-03","2.603447","4.107582","","","TRUE","0.5","0","4.2","0","","","","","1.132982","13.42581","","","-3.720363","39.81740","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.176888","2.176888","0.0","0.0","","","2.176888","2.176888","","","","-1.543475","37.64051","","","","","Pass","87.02303","","","3.579244","2.870900","","","0.00000000000000035679234973348507%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009110","Post_OVST_VXVerify_LSon_12V/","PROD - EC","32","mV","1.122279","1.203568","610.2406E-03","-1.931571","3.736764","","","TRUE","4.2","0","4.2","0","","","","","-10.66449","20.09163","","","-12.18434","21.62535","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.690484","1.690484","0.0","0.0","","","1.690484","1.690484","","","","-10.49385","19.93486","","","","","Pass","6.592993","","","2.197664","1.977807","","","0.0000002918697077704704%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009130","Post_OVST_Ipgm1q_LSon_12V/","PROD - EC","32","uA","-6.809514","-6.813145","104.9073E-03","-7.079069","-6.467787","","","TRUE","1.2","0","0.8","0","","","","","-8.926750","-4.944056","","","-9.125749","-4.743948","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","219.0900E-03","219.0900E-03","0.0","0.0","","","219.0900E-03","219.0900E-03","","","","-8.906659","-4.963038","","","","","Pass","7.580755","","","2.199864","1.979822","","","0.00000028306845316754614%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009140","Post_OVST_Iccq_Nom_LSon_12V/","PROD - EC","32","uA","84.44254E-03","81.30005E-03","15.20409E-03","38.24193E-03","379.296E-03","","","TRUE","0.5","0","4.2","0","","","","","-3.391024E-03","737.8019E-03","","","-37.01367E-03","753.3365E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","39.51751E-03","39.51751E-03","0.0","0.0","","","39.51751E-03","39.51751E-03","","","","2.503833E-03","713.8190E-03","","","","","Fail","6.243270","","","2.083835","1.870571","","","0.0000011784576206428838%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009145","Post_OVST_Iddhq_LSon_12V/","PROD - EC","32","uA","6.863253","6.867395","106.3171E-03","6.515834","7.282589","","","TRUE","0.5","0","4.2","0","","","","","3.112675","31.50485","","","1.693052","32.92046","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.561370","1.561370","0.0","0.0","","","1.561370","1.561370","","","","3.254423","31.35909","","","","","Pass","9.170231","","","2.199436","1.979464","","","0.00000028634677188495695%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009210","Post_OVST_VXVerify_HSon_12V/","PROD - EC","32","V","11.99654","11.99652","797.2739E-06","11.99432","11.99999","","","TRUE","1","0","1","0","","","","","11.99175","12.00132","","","11.89999","12.10000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","10.00003E-03","10.00003E-03","0.0","0.0","","","10.00003E-03","10.00003E-03","","","","11.90999","12.09000","","","","","Fail","121.0898","","","40.36327","36.18234","","","0%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009230","Post_OVST_Ipgm1q_HSon_12V/","PROD - EC","32","uA","-6.809448","-6.812867","104.9684E-03","-7.079069","-6.482124","","","TRUE","2","0","0.5","0","","","","","-14.87851","-3.089819","","","-15.46781","-2.499740","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","648.4035E-03","648.4035E-03","0.0","0.0","","","648.4035E-03","648.4035E-03","","","","-14.81940","-3.148144","","","","","Pass","8.807007","","","2.199952","1.979943","","","0.0000002846228305098237%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009240","Post_OVST_Iccq_Nom_HSon_12V/","PROD - EC","32","uA","83.83481E-03","81.32611E-03","15.98829E-03","49.41768E-03","396.8265E-03","","","TRUE","0.5","0","4.2","0","","","","","-6.047479E-03","755.0112E-03","","","-40.32564E-03","769.6917E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","40.50086E-03","40.50086E-03","0.0","0.0","","","40.50086E-03","40.50086E-03","","","","175.2271E-06","729.1908E-03","","","","","Fail","6.218619","","","2.077158","1.864292","","","0.0000012963757561911073%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1009245","Post_OVST_Iddhq_HSon_12V/","PROD - EC","32","uA","6.952035","6.956195","107.1841E-03","6.61289","7.416215","","","TRUE","0.5","0","4.2","0","","","","","3.154465","31.89959","","","1.717305","33.33164","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.580717","1.580717","0.0","0.0","","","1.580717","1.580717","","","","3.298022","31.75093","","","","","Pass","9.181125","","","2.199276","1.979313","","","0.0000002867623044038642%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400010","Delta_VXVerify_BothOff/","PROD - EC","32","mV","357.0181E-03","0.0","968.5151E-03","-3.091648","4.636913","","","TRUE","1","0","1","0","","","","","-5.454072","6.168108","","","-8.000000","12.00000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.0","1.0","0.0","0.0","","","1.0","1.0","","","","-7.000000","11.00000","","","","","Fail","8.628691","","","2.876230","2.532061","","","0.0000000000015249597765596013%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400030","Delta_Ipgm1q_BothOff/","PROD - EC","32","uA","13.06920E-03","6.376467E-03","31.33408E-03","-224.7670E-03","599.5907E-03","","","TRUE","1","0","1","0","","","","","-174.9352E-03","201.0736E-03","","","-231.7358E-03","260.3297E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","24.60328E-03","24.60328E-03","0.0","0.0","","","24.60328E-03","24.60328E-03","","","","-207.1326E-03","235.7264E-03","","","","","Fail","7.812742","","","2.604247","2.342516","","","0.00000000016485908450663624%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400035","Delta_Iddq_BothOff/","PROD - EC","32","mA","-4.861842E-03","-2.420274E-03","7.225443E-03","-76.10617E-03","59.84364E-03","","","TRUE","1","0","1","0","","","","","-48.21450E-03","38.49081E-03","","","-57.68141E-03","47.43334E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","5.255737E-03","5.255737E-03","0.0","0.0","","","5.255737E-03","5.255737E-03","","","","-52.42567E-03","42.17760E-03","","","","","Fail","7.237644","","","2.412548","2.170083","","","0.000000006059224135542982%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400040","Delta_Iccq_Nom_BothOff/","PROD - EC","32","nA","-5.602292","-4.786109","5.241355","-27.10870","11.16757","","","TRUE","1","0","1","0","","","","","-37.05042","25.84584","","","-40.29192","29.13936","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","3.471564","3.471564","0.0","0.0","","","3.471564","3.471564","","","","-36.82036","25.66780","","","","","Fail","6.618446","","","2.206148","1.985368","","","0.00000025070634421705455%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400045","Delta_Iddhq_BothOff/","PROD - EC","32","uA","19.19893E-03","23.85877E-03","34.65689E-03","-598.0555E-03","270.4882E-03","","","TRUE","1","0","1","0","","","","","-188.7424E-03","227.1402E-03","","","-242.6542E-03","278.8166E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.07354E-03","26.07354E-03","0.0","0.0","","","26.07354E-03","26.07354E-03","","","","-216.5807E-03","252.7430E-03","","","","","Fail","7.491083","","","2.497027","2.246249","","","0.0000000013101824601231245%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400060","Delta_Ibstq_BothOff/","PROD - EC","32","nA","6.567007","6.451415","12.22697","-39.35408","53.97687","","","TRUE","1","0","1","0","","","","","-66.79482","79.92883","","","-74.31196","87.47575","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","8.089385","8.089385","0.0","0.0","","","8.089385","8.089385","","","","-66.22257","79.38636","","","","","Fail","6.614799","","","2.204933","1.984399","","","0.00000026100933760023074%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400070","Delta_Ldoin_BothOff/","PROD - EC","32","uA","99.90443E-06","0.0","23.02032E-03","-100.4963E-03","95.65984E-03","","","TRUE","1","0","1","0","","","","","-138.0220E-03","138.2218E-03","","","-151.8394E-03","152.3510E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","15.20952E-03","15.20952E-03","0.0","0.0","","","15.20952E-03","15.20952E-03","","","","-136.6299E-03","137.1415E-03","","","","","Fail","6.600226","","","2.200075","1.979842","","","0.0000002745013865181548%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400080","Delta_VXLeakage0V_BothOff/","PROD - EC","32","uA","-3.477042","-3.537227","475.2390E-03","-4.860497","589.6341E-03","","","TRUE","1","0","1","0","","","","","-6.328476","-625.6075E-03","","","-52.20000","35.10000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","4.365000","4.365000","0.0","0.0","","","4.365000","4.365000","","","","-47.83500","30.73500","","","","","Fail","81.17397","","","27.05799","23.99637","","","0%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400090","Delta_VXLeakageVddh_BothOff/","PROD - EC","32","uA","7.886084","7.950307","1.010321","-1.92783","10.56575","","","TRUE","1","0","1","0","","","","","1.824157","13.94801","","","-199.9999","296.9999","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","24.84999","24.84999","0.0","0.0","","","24.84999","24.84999","","","","-175.1499","272.1499","","","","","Fail","205.7623","","","68.58746","60.38875","","","0%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400110","Delta_VXVerify_LSon/","PROD - EC","32","mV","14.75309E-03","0.0","722.3706E-03","-1.545867","3.09117","","","TRUE","1","0","1","0","","","","","-4.319471","4.348977","","","-12.00000","12.00000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.2","1.2","0.0","0.0","","","1.2","1.2","","","","-10.80000","10.80000","","","","","Fail","16.59154","","","5.530515","4.976783","","","0.0000000000000000000000000000000000000000000000005663279302493959%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400111","Delta_Ipgm1q_LSon/","PROD - EC","32","uA","12.94845E-03","6.372829E-03","31.89265E-03","-256.6485E-03","623.5104E-03","","","TRUE","1","0","1","0","","","","","-178.4074E-03","204.3043E-03","","","-237.3488E-03","265.8665E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","25.16076E-03","25.16076E-03","0.0","0.0","","","25.16076E-03","25.16076E-03","","","","-212.1880E-03","240.7057E-03","","","","","Fail","7.848116","","","2.616038","2.353065","","","0.0000000001299418730717827%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400135","Delta_Iddq_LSon/","PROD - EC","32","mA","-4.806603E-03","-2.419110E-03","7.187519E-03","-77.71863E-03","59.19835E-03","","","TRUE","1","0","1","0","","","","","-47.93172E-03","38.31851E-03","","","-57.51897E-03","47.34103E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","5.243000E-03","5.243000E-03","0.0","0.0","","","5.243000E-03","5.243000E-03","","","","-52.27597E-03","42.09803E-03","","","","","Fail","7.255303","","","2.418434","2.175281","","","0.000000005376394752727928%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400140","Delta_Iccq_Nom_LSon/","PROD - EC","32","uA","105.1687E-06","0.0","4.918078E-03","-22.33516E-03","25.49386E-03","","","TRUE","1","0","1","0","","","","","-29.40330E-03","29.61364E-03","","","-100.0000E-03","100.0000E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","10.00000E-03","10.00000E-03","0.0","0.0","","","10.00000E-03","10.00000E-03","","","","-90.00000E-03","90.00000E-03","","","","","Fail","20.31175","","","6.770586","6.092814","","","0.00000000000000000000000000000000000000000000000000000000000000000000000028024858932227313%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","16400145","Delta_Iddhq_LSon/","PROD - EC","32","uA","3.216201","3.288811","287.9515E-03","0.0","3.782052","","","TRUE","1","0","1","0","","","","","1.488492","4.943910","","","-29.70000","44.50000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","3.710000","3.710000","0.0","0.0","","","3.710000","3.710000","","","","-25.99000","40.79000","","","","","Fail","114.3116","","","38.10387","33.80916","","","0%","",""," "," "," "," ","32"," "," "," "," ","32",,,
