"","","","LG_Char","0.51"
"","","","GBD Version","4.01.2591","","","","","Temp","Limits Method"
"","","","Date","29-Apr-22 6:09:17 AM (PST)","","","","","-40","Guaranteed By Design"
"","","","Die Type","VK78A-0B","","","","","0","Guaranteed By Design"
"","","","Product","MAX20810","","","","","32","Guaranteed By Design"
"","","","Lot Number","","","","","","85","Guaranteed By Design"
"","","","Wafer Number","","","","","","125","Guaranteed By Design"
"","","","Engineer","","","","","","",""
"","","","Approved By","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","TestType","","","Mean","Median","StDev","Min","Max","","NoScale","PD","SD","OD","SU","OU","NSigDown","NSigUp","GBDMinck","GBDMaxck","GBDMin","GBDMax","TesterLow","TesterHigh","LimitOverrideLow","LimitOverrideHigh","ECMinInput","ECMaxInput","GBCalcType","GBCalcTester","GBCalcComp","GBCalcGage1","GBCalcGage2","GBCalcCorrTar","GBCalcCorrDeltaMin","GBCalcCorrDeltaMax","GBCalcIns","GBCalcSupplyMean","GBCorrReq","GBCalcBlank","GBTestType","LimitsMethod","GBTempReq","GBTempMeansTested","GBTempMeanMin","GBTempMeanMax","GBTempDriftNeg","GBTempDriftPos","GBTempSigmaDriftMin","GBTempSigmaDriftMax","GBTempSigmaMin","GBTempSigmaMax","GBResCalcGage","GBTempValidDriftNeg","GBTempValidDriftPos","GBTempECShiftMin","GBTempECShiftMax","GBUncertaintyMin","GBUncertaintyMax","GBResDefMin","GBResDefMax","GBResCalcMinTotal","GBResCalcMaxTotal","GBResUserLow","GBResUserHigh","GBResAppLow","GBResAppHigh","CalcEC","ECMinOutput","ECMaxOutput","FTMin","FTMax","FTSPFOnlyMin","FTSPFOnlyMax","FTSPFMin","FTSPFMax","","SigmaP","SigmaD","GBDPassedMethod","","","","","","dB","Group"
"","","","Test #","Test Name","Test Type","Temp","Unit","Mean","Median","Standard Deviation","Min","Max","","Default Scales?","Process Dependent","Scale (Down)","Offset (Down)","Scale (Up)","Offset (Up)","N Sigma (Down)","N Sigma (Up)","GBD No Scale Min","GBD No Scale Max","GBD Min","GBD Max","EC/QA Low Limit (from tester)","EC/QA High Limit (from tester)","EC/QA Low Limit (Override)","EC/QA High Limit (Override)","EC / QA Min (Input)","EC / QA Max (Input)","GB Type","Tester Accuracy","HW Component Accuracy","T2T Gage or Combined Gage Sigma","B2B Gage Sigma","Correlation Target","Correlation Delta Min","Correlation Delta Max","Insertion Repeatability","Supply Mean Shift","Correlation Components Required?","Calculation Blank?","GB Test Type?","Limits Method","Temperature Components Required?","Means of Temperatures tested","Temperature Mean Shift (Min)","Temperature Mean Shift (Max)","NegDrift","PosDrift","Temperature Sigma Drift","Temperature Sigma Drift","Temperature Sigma Shift (Min)","Temperature Sigma Shift (Max)","Calculated Gage Components","Valid NegDrift","Valid PosDrift","EC Shift (Min)","EC Shift (Max)","Uncertainty GB (Min)","Uncertainty GB (Max)","Default Guardband (Min)","Default Guardband (Max)","Calculated Guardband (Min)","Calculated Guardband (Max)","Override Guardband (Min)","Override Guardband (Max)","Applied Guardband (Min)","Applied Guardband (Max)","Calc EC?","EC / QA Min (Output)","EC / QA Max (Output)","FT Min","FT Max","(For Calc Only) SPF (Min)","(For Calc Only) SPF (Max)","(For Calc Only) FT SPF (Min)","(For Calc Only) FT SPF (Min)","QA
GBD
Flag","Population Sigmas Passed","Drift Sigmas Passed","Passed GBD by Method","QA CPK","FT CPK","FT CP Low","FT CP High","Yield Loss","","","Data Sheet Parameter","Notes","","","Sigma T Max","Sigma TSPF Max","Sigma T","-40","0","32","85","125","","Neg Mean Drift","Pos Mean Drift","Drift Temp","-40","0","32","85","125"
"","","","4001020","T001.Final_SNSN_(Opens)/","TEST - Meas","85","mV","-489.7340","-488.1379","6.456796","-508.0641","-480.7221","","","TRUE","1.33","0","0.66","0","","","","","-702.8715","-297.6555","","","-743.9167","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","37.20083","37.20083","0.0","0.0","10.0","10.0","10.0","10.0","","","","-733.9167","-9.9","","","","","Exempt","10.77962","","","2.405168","2.306455","","","0.00000000022683279821437955%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001020","T001.Final_SNSN_(Opens)/","TEST - Meas","125","mV","-439.0702","-437.5165","6.713408","-456.9268","-429.4558","","","TRUE","1.33","0","0.66","0","","","","","-637.5363","-263.2012","","","-675.4136","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","33.77568","33.77568","0.0","0.0","10.0","10.0","10.0","10.0","","","","-665.4136","-9.9","","","","","Exempt","10.24213","","","2.404742","2.297885","","","0.00000000027187883492322107%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001170","T001.Final_PGOOD_(Opens)/","TEST - Meas","-40","mV","-573.9901","-573.9837","8.500905","-593.2029","-549.8630","","","TRUE","1.33","0","0.66","0","","","","","-831.2441","-345.1699","","","-879.8514","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","43.99757","43.99757","0.0","0.0","10.0","10.0","10.0","10.0","","","","-869.8514","-9.9","","","","","Exempt","10.29917","","","2.399999","2.317707","","","0.0000000001786436490379511%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001170","T001.Final_PGOOD_(Opens)/","TEST - Meas","0","mV","-481.5840","-481.4350","6.931084","-497.9455","-466.279","","","TRUE","1.33","0","0.66","0","","","","","-695.8168","-290.3983","","","-736.8507","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","36.84753","36.84753","0.0","0.0","10.0","10.0","10.0","10.0","","","","-726.8507","-9.9","","","","","Exempt","10.45132","","","2.404854","2.306191","","","0.00000000022810807360800452%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001170","T001.Final_PGOOD_(Opens)/","TEST - Meas","32","mV","-424.5818","-423.4821","6.824629","-442.1833","-412.0034","","","TRUE","1.33","0","0.66","0","","","","","-619.1544","-253.1985","","","-657.1147","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","32.86073","32.86073","0.0","0.0","10.0","10.0","10.0","10.0","","","","-647.1147","-9.9","","","","","Exempt","10.18214","","","2.414916","2.305613","","","0.00000000023091347169723594%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001170","T001.Final_PGOOD_(Opens)/","TEST - Meas","85","mV","-365.9854","-364.1852","6.490900","-382.05","-356.5104","","","TRUE","1.33","0","0.66","0","","","","","-538.5580","-215.8464","","","-571.2015","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","28.56507","28.56507","0.0","0.0","10.0","10.0","10.0","10.0","","","","-561.2015","-9.9","","","","","Exempt","9.781296","","","2.404615","2.280666","","","0.000000000390481057710314%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001170","T001.Final_PGOOD_(Opens)/","TEST - Meas","125","mV","-326.9238","-325.2309","5.638863","-340.7739","-318.5880","","","TRUE","1.33","0","0.66","0","","","","","-479.8067","-193.4398","","","-508.8712","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","25.44856","25.44856","0.0","0.0","10.0","10.0","10.0","10.0","","","","-498.8712","-9.9","","","","","Exempt","9.875428","","","2.405975","2.266294","","","0.0000000005271627376373487%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001030","T001.Final_VCC_(Opens)/","TEST - Meas","-40","mV","-398.0569","-397.9724","1.185659","-402.1001","-395.4571","","","TRUE","1.33","0","0.66","0","","","","","-538.8773","-258.0223","","","-567.8082","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","28.39541","28.39541","0.0","0.0","10.0","10.0","10.0","10.0","","","","-557.8082","-9.9","","","","","Exempt","24.34638","","","2.412040","2.269618","","","0.0000000004918924455899601%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001030","T001.Final_VCC_(Opens)/","TEST - Meas","0","mV","-366.4493","-366.2410","1.019144","-370.7556","-364.5641","","","TRUE","1.33","0","0.66","0","","","","","-495.5103","-237.8207","","","-521.4463","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.07731","26.07731","0.0","0.0","10.0","10.0","10.0","10.0","","","","-511.4463","-9.9","","","","","Exempt","25.13439","","","2.402591","2.247366","","","0.0000000007805713922162905%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001030","T001.Final_VCC_(Opens)/","TEST - Meas","32","mV","-340.2150","-340.1249","947.6285E-03","-343.9619","-338.2870","","","TRUE","1.33","0","0.66","0","","","","","-460.0481","-220.7893","","","-483.9147","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","24.20073","24.20073","0.0","0.0","10.0","10.0","10.0","10.0","","","","-473.9147","-9.9","","","","","Exempt","24.93660","","","2.399010","2.231827","","","0.0000000010748119814211532%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001030","T001.Final_VCC_(Opens)/","TEST - Meas","85","mV","-291.6959","-291.6851","875.3329E-03","-294.9743","-289.8792","","","TRUE","1.33","0","0.66","0","","","","","-394.9407","-189.0529","","","-415.8886","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","20.79943","20.79943","0.0","0.0","10.0","10.0","10.0","10.0","","","","-405.8886","-9.9","","","","","Exempt","23.99350","","","2.406977","2.212696","","","0.0000000015888731084862286%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001030","T001.Final_VCC_(Opens)/","TEST - Meas","125","mV","-247.1008","-247.0547","769.7737E-03","-250.215","-245.3779","","","TRUE","1.33","0","0.66","0","","","","","-334.7868","-160.0382","","","-353.2281","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","17.66640","17.66640","0.0","0.0","10.0","10.0","10.0","10.0","","","","-343.2281","-9.9","","","","","Exempt","24.01258","","","2.422120","2.193220","","","0.0000000023575914974613897%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001110","T001.Final_BST_(Opens)/","TEST - Meas","-40","mV","-442.9262","-443.9168","4.398081","-450.3013","-425.2148","","","TRUE","1.33","0","0.66","0","","","","","-624.1886","-274.9149","","","-662.0441","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","33.10720","33.10720","0.0","0.0","10.0","10.0","10.0","10.0","","","","-652.0441","-9.9","","","","","Exempt","12.47162","","","2.433533","2.319010","","","0.00000000017376024652144975%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001110","T001.Final_BST_(Opens)/","TEST - Meas","0","mV","-369.5270","-370.0762","3.210004","-375.6223","-358.2746","","","TRUE","1.33","0","0.66","0","","","","","-517.0868","-231.1762","","","-545.6777","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","27.28888","27.28888","0.0","0.0","10.0","10.0","10.0","10.0","","","","-535.6777","-9.9","","","","","Exempt","12.69686","","","2.399998","2.260094","","","0.0000000005997014589172823%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001110","T001.Final_BST_(Opens)/","TEST - Meas","32","mV","-320.5865","-321.3405","3.333282","-327.5306","-307.7351","","","TRUE","1.33","0","0.66","0","","","","","-452.9797","-198.3873","","","-480.8170","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","24.04585","24.04585","0.0","0.0","10.0","10.0","10.0","10.0","","","","-470.8170","-9.9","","","","","Exempt","12.27918","","","2.437362","2.280248","","","0.00000000039390907231262833%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001110","T001.Final_BST_(Opens)/","TEST - Meas","85","mV","-235.2076","-235.6153","3.130890","-241.4194","-224.1362","","","TRUE","1.33","0","0.66","0","","","","","-337.8106","-142.8387","","","-357.3078","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","17.87039","17.87039","0.0","0.0","10.0","10.0","10.0","10.0","","","","-347.3078","-9.9","","","","","Exempt","10.68221","","","2.399999","2.194841","","","0.0000000022817243353777186%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001110","T001.Final_BST_(Opens)/","TEST - Meas","125","mV","-177.3203","-177.5747","2.219935","-181.6375","-170.5453","","","TRUE","1.33","0","0.66","0","","","","","-253.5511","-108.2405","","","-268.6632","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","13.43816","13.43816","0.0","0.0","10.0","10.0","10.0","10.0","","","","-258.6632","-9.9","","","","","Exempt","11.11835","","","2.415991","2.140719","","","0.000000006717769732441197%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001140","T001.Final_PGM0_(Opens)/","TEST - Meas","-40","mV","-624.6684","-624.5194","3.739884","-633.226","-615.5548","","","TRUE","1.33","0","0.66","0","","","","","-860.6532","-397.4712","","","-911.8982","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","45.59991","45.59991","0.0","0.0","10.0","10.0","10.0","10.0","","","","-901.8982","-9.9","","","","","Exempt","16.30246","","","2.442546","2.356187","","","0.00000000007827303430770503%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001140","T001.Final_PGM0_(Opens)/","TEST - Meas","0","mV","-559.1729","-558.8652","2.697623","-567.3139","-553.5768","","","TRUE","1.33","0","0.66","0","","","","","-765.2270","-358.3715","","","-805.9125","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","40.30062","40.30062","0.0","0.0","10.0","10.0","10.0","10.0","","","","-795.9125","-9.9","","","","","Exempt","17.33984","","","2.399999","2.301684","","","0.0000000002509209869638585%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001140","T001.Final_PGM0_(Opens)/","TEST - Meas","32","mV","-514.2340","-513.8172","1.949451","-521.2652","-509.9804","","","TRUE","1.33","0","0.66","0","","","","","-699.4879","-331.6746","","","-736.7801","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","36.84400","36.84400","0.0","0.0","10.0","10.0","10.0","10.0","","","","-726.7801","-9.9","","","","","Exempt","20.38315","","","2.405556","2.296805","","","0.0000000002781479010082116%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001140","T001.Final_PGM0_(Opens)/","TEST - Meas","85","mV","-444.1445","-443.8092","1.455245","-448.8397","-441.2295","","","TRUE","1.33","0","0.66","0","","","","","-602.3251","-287.3726","","","-634.4516","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","31.72758","31.72758","0.0","0.0","10.0","10.0","10.0","10.0","","","","-624.4516","-9.9","","","","","Exempt","22.59878","","","2.408017","2.281014","","","0.00000000038763988501232817%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001140","T001.Final_PGM0_(Opens)/","TEST - Meas","125","mV","-378.1311","-378.0906","929.6828E-03","-381.3798","-376.2848","","","TRUE","1.33","0","0.66","0","","","","","-510.3332","-245.8849","","","-537.8920","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.89960","26.89960","0.0","0.0","10.0","10.0","10.0","10.0","","","","-527.8920","-9.9","","","","","Exempt","28.28815","","","2.416850","2.265591","","","0.0000000005349340947289928%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001130","T001.Final_PGM1_(Opens)/","TEST - Meas","-40","mV","-700.0680","-700.1862","2.326594","-707.2155","-693.8017","","","TRUE","1.33","0","0.66","0","","","","","-949.6567","-452.8316","","","-999.3391","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","49.97195","49.97195","0.0","0.0","10.0","10.0","10.0","10.0","","","","-989.3391","-9.9","","","","","Exempt","22.05575","","","2.399999","2.319488","","","0.0000000001720008278043352%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001130","T001.Final_PGM1_(Opens)/","TEST - Meas","0","mV","-640.7612","-640.7271","1.178254","-644.0161","-638.1476","","","TRUE","1.33","0","0.66","0","","","","","-861.6148","-418.2365","","","-906.5637","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","45.33318","45.33318","0.0","0.0","10.0","10.0","10.0","10.0","","","","-896.5637","-9.9","","","","","Exempt","34.68320","","","2.405512","2.315295","","","0.00000000018804448538048178%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001130","T001.Final_PGM1_(Opens)/","TEST - Meas","32","mV","-586.8886","-586.8389","867.9301E-03","-589.7727","-584.8077","","","TRUE","1.33","0","0.66","0","","","","","-787.4879","-383.9094","","","-830.5961","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","41.53480","41.53480","0.0","0.0","10.0","10.0","10.0","10.0","","","","-820.5961","-9.9","","","","","Exempt","43.34426","","","2.427260","2.328146","","","0.00000000014299691475359104%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001130","T001.Final_PGM1_(Opens)/","TEST - Meas","85","mV","-487.6522","-487.6297","698.6822E-03","-490.2093","-486.0820","","","TRUE","1.33","0","0.66","0","","","","","-654.1529","-319.0836","","","-688.6341","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","34.43670","34.43670","0.0","0.0","10.0","10.0","10.0","10.0","","","","-678.6341","-9.9","","","","","Exempt","43.10660","","","2.411630","2.292252","","","0.0000000003061506942937042%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001130","T001.Final_PGM1_(Opens)/","TEST - Meas","125","mV","-410.4538","-410.4361","616.7078E-03","-414.0476","-409.0174","","","TRUE","1.33","0","0.66","0","","","","","-550.8249","-268.4573","","","-580.5308","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","29.03154","29.03154","0.0","0.0","10.0","10.0","10.0","10.0","","","","-570.5308","-9.9","","","","","Exempt","42.21702","","","2.420812","2.279153","","","0.00000000040304560996279073%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","4001150","T001.Final_DATA_PGM2_(Opens)/","TEST - Meas","-40","mV","-542.0636","-541.498","7.679282","-557.8795","-520.7953","","","TRUE","1.33","0","0.66","0","","","","","-782.2253","-327.3520","","","-837.4630","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","41.87815","41.87815","0.0","0.0","10.0","10.0","10.0","10.0","","","","-827.4630","-9.9","","","","","Exempt","11.40833","","","2.485742","2.397805","","","0.00000000003159490043128231%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","4001150","T001.Final_DATA_PGM2_(Opens)/","TEST - Meas","0","mV","-457.3589","-457.3974","7.300830","-473.4565","-439.7259","","","TRUE","1.33","0","0.66","0","","","","","-666.5480","-272.9456","","","-707.1961","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","35.36480","35.36480","0.0","0.0","10.0","10.0","10.0","10.0","","","","-697.1961","-9.9","","","","","Exempt","10.18616","","","2.413088","2.311462","","","0.0000000002039913826037284%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","4001150","T001.Final_DATA_PGM2_(Opens)/","TEST - Meas","32","mV","-394.1120","-393.499","7.036287","-408.3308","-380.2793","","","TRUE","1.33","0","0.66","0","","","","","-580.3185","-232.2502","","","-617.2340","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","30.86670","30.86670","0.0","0.0","10.0","10.0","10.0","10.0","","","","-607.2340","-9.9","","","","","Exempt","9.944701","","","2.424233","2.309313","","","0.00000000021350593005589757%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","4001150","T001.Final_DATA_PGM2_(Opens)/","TEST - Meas","85","mV","-335.1177","-334.1487","6.757673","-348.5954","-323.5716","","","TRUE","1.33","0","0.66","0","","","","","-499.6328","-194.4173","","","-530.4733","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.52866","26.52866","0.0","0.0","10.0","10.0","10.0","10.0","","","","-520.4733","-9.9","","","","","Exempt","9.431407","","","2.404179","2.273124","","","0.000000000457188756668328%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","4001150","T001.Final_DATA_PGM2_(Opens)/","TEST - Meas","125","mV","-296.2440","-295.5166","6.260255","-308.6734","-284.9395","","","TRUE","1.33","0","0.66","0","","","","","-443.9614","-170.7304","","","-471.7059","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","23.59029","23.59029","0.0","0.0","10.0","10.0","10.0","10.0","","","","-461.7059","-9.9","","","","","Exempt","9.332209","","","2.406168","2.259772","","","0.0000000006037302418702568%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
